open,high,low,close,volume,datetime,symbol,date_only,close_yesterday,closed_up,gap_percent,max_up_percent,max_down_percent,max_up_percent_30,max_down_percent_30,max_up_percent_50,max_down_percent_50,max_up_percent_100,float,shares,market_cap,DATA_MISSING_FINVIZ,pre_market_open,pre_market_high,pre_market_high_time,pre_market_high_touch,pre_market_low,pre_market_low_time,pre_market_low_touch,pre_market_close,day_open,day_high,day_high_time,day_high_touch,day_low,day_low_time,day_low_touch,day_close,930_945_open,930_945_high,930_945_high_time,930_945_high_touch,930_945_low,930_945_low_time,930_945_low_touch,930_945_close,945_950_open,945_950_high,945_950_high_time,945_950_high_touch,945_950_low,945_950_low_time,945_950_low_touch,945_950_close,945_955_open,945_955_high,945_955_high_time,945_955_high_touch,945_955_low,945_955_low_time,945_955_low_touch,945_955_close,945_10_open,945_10_high,945_10_high_time,945_10_high_touch,945_10_low,945_10_low_time,945_10_low_touch,945_10_close,945_4_open,945_4_high,945_4_high_time,945_4_high_touch,945_4_low,945_4_low_time,945_4_low_touch,945_4_close,930_10_open,930_10_high,930_10_high_time,930_10_high_touch,930_10_low,930_10_low_time,930_10_low_touch,930_10_close,10_4_open,10_4_high,10_4_high_time,10_4_high_touch,10_4_low,10_4_low_time,10_4_low_touch,10_4_close,930_1030_open,930_1030_high,930_1030_high_time,930_1030_high_touch,930_1030_low,930_1030_low_time,930_1030_low_touch,930_1030_close,1030_4_open,1030_4_high,1030_4_high_time,1030_4_high_touch,1030_4_low,1030_4_low_time,1030_4_low_touch,1030_4_close,930_11_open,930_11_high,930_11_high_time,930_11_high_touch,930_11_low,930_11_low_time,930_11_low_touch,930_11_close,11_4_open,11_4_high,11_4_high_time,11_4_high_touch,11_4_low,11_4_low_time,11_4_low_touch,11_4_close,1130_4_open,1130_4_high,1130_4_high_time,1130_4_high_touch,1130_4_low,1130_4_low_time,1130_4_low_touch,1130_4_close,12_4_open,12_4_high,12_4_high_time,12_4_high_touch,12_4_low,12_4_low_time,12_4_low_touch,12_4_close,DATA_MISSING_5MIN,DATA_MISSING_STATS
3.96,4.312,3.44,4.144,24426466,2021-01-05 06:00:00,ACST,2021-01-05,3.16,True,25.316455696202524,8.888888888888896,13.131313131313131,False,False,False,False,False,26.05,26.05,82.32,,0.42,0.52,09:30:00,1.0,0.41,07:30:00,1.0,0.506,0.506,0.539,09:35:00,1.0,0.43,10:40:00,1.0,0.499,0.506,0.539,09:35:00,1.0,0.466,09:40:00,1.0,0.4844,0.485601,0.505,09:50:00,1.0,0.4673,09:45:00,1.0,0.4849,0.485601,0.505,09:50:00,1.0,0.45,09:55:00,1.0,0.4571,0.485601,0.505,09:50:00,1.0,0.45,09:55:00,1.0,0.4625,0.485601,0.52,12:40:00,3.0,0.43,10:40:00,1.0,0.499,0.506,0.539,09:35:00,1.0,0.45,09:55:00,1.0,0.4625,0.4669,0.52,12:40:00,3.0,0.43,10:40:00,1.0,0.499,0.506,0.539,09:35:00,1.0,0.45,09:55:00,1.0,0.466301,0.4673,0.52,12:40:00,3.0,0.43,10:40:00,1.0,0.499,0.506,0.539,09:35:00,1.0,0.43,10:40:00,1.0,0.4522,0.4535,0.52,12:40:00,3.0,0.4361,11:20:00,1.0,0.499,0.459,0.52,12:40:00,3.0,0.443,14:00:00,1.0,0.499,0.4991,0.52,12:40:00,3.0,0.443,14:00:00,1.0,0.499,,
7.34,8.7168,6.32,6.6784,27035060,2021-01-21 06:00:00,ACST,2021-01-21,6.0496,False,21.3303358899762,18.75749318801089,13.89645776566757,False,False,False,False,False,26.05,26.05,157.59,,0.9,1.04,07:45:00,2.0,0.87,09:30:00,1.0,0.894,0.8937,1.0896,09:50:00,1.0,0.79,15:40:00,1.0,0.83,0.8937,1.08,09:45:00,1.0,0.87,09:30:00,1.0,1.0644,1.0689,1.0896,09:50:00,1.0,0.986,09:50:00,1.0,1.02,1.0689,1.0896,09:50:00,1.0,0.9604,09:55:00,1.0,0.9653,1.0689,1.0896,09:50:00,1.0,0.9333,10:00:00,1.0,0.95,1.0689,1.0896,09:50:00,1.0,0.79,15:40:00,1.0,0.83,0.8937,1.0896,09:50:00,1.0,0.87,09:30:00,1.0,0.95,0.94995,0.98,10:00:00,2.0,0.79,15:40:00,1.0,0.83,0.8937,1.0896,09:50:00,1.0,0.87,09:30:00,1.0,0.899999,0.8999,0.949,10:55:00,1.0,0.79,15:40:00,1.0,0.83,0.8937,1.0896,09:50:00,1.0,0.87,09:30:00,1.0,0.911999,0.9134,0.932,11:00:00,1.0,0.79,15:40:00,1.0,0.83,0.903999,0.917,11:30:00,1.0,0.79,15:40:00,1.0,0.83,0.9029,0.9029,12:00:00,2.0,0.79,15:40:00,1.0,0.83,,
4.5352,4.9584,3.7288,3.7744,12064925,2021-05-07 05:00:00,ACST,2021-05-07,3.24,False,39.97530864197529,9.331451755159652,17.780913741400592,False,False,False,False,False,26.05,26.05,84.4,,0.4819,0.6198,09:30:00,1.0,0.4579,07:30:00,1.0,0.5835,0.5837,0.6198,09:30:00,1.0,0.46,16:00:00,1.0,0.466,0.5837,0.6198,09:30:00,1.0,0.508,09:45:00,1.0,0.5173,0.519,0.5336,09:50:00,1.0,0.508,09:45:00,1.0,0.519,0.519,0.545,09:55:00,1.0,0.508,09:45:00,1.0,0.5327,0.519,0.545,09:55:00,1.0,0.508,09:45:00,1.0,0.5318,0.519,0.545,09:55:00,1.0,0.46,16:00:00,1.0,0.466,0.5837,0.6198,09:30:00,1.0,0.508,09:45:00,1.0,0.5318,0.5319,0.5403,10:00:00,1.0,0.46,16:00:00,1.0,0.466,0.5837,0.6198,09:30:00,1.0,0.487,10:30:00,1.0,0.4913,0.49131,0.5185,12:30:00,1.0,0.46,16:00:00,1.0,0.466,0.5837,0.6198,09:30:00,1.0,0.486,10:40:00,1.0,0.502101,0.5026,0.5185,12:30:00,1.0,0.46,16:00:00,1.0,0.466,0.479301,0.5185,12:30:00,1.0,0.46,16:00:00,1.0,0.466,0.4852,0.5185,12:30:00,1.0,0.46,16:00:00,1.0,0.466,,
5.4088,5.44,4.5864,4.7712,10392075,2021-06-23 05:00:00,ACST,2021-06-23,4.32,False,25.203703703703702,0.5768377458955797,15.204851353350096,False,False,False,False,False,26.05,26.05,112.54,,0.6729,0.7191,08:10:00,1.0,0.6345,09:30:00,1.0,0.6525,0.6534,0.68,09:30:00,1.0,0.5733,10:25:00,1.0,0.5969,0.6534,0.68,09:30:00,1.0,0.607,09:45:00,1.0,0.6232,0.6233,0.6288,09:50:00,1.0,0.6026,09:50:00,1.0,0.6119,0.6233,0.6288,09:50:00,1.0,0.60121,09:55:00,1.0,0.602,0.6233,0.6288,09:50:00,1.0,0.60121,09:55:00,1.0,0.6219,0.6233,0.629,10:05:00,1.0,0.5733,10:25:00,1.0,0.5969,0.6534,0.68,09:30:00,1.0,0.60121,09:55:00,1.0,0.6219,0.621,0.629,10:05:00,1.0,0.5733,10:25:00,1.0,0.5969,0.6534,0.68,09:30:00,1.0,0.5733,10:25:00,1.0,0.5935,0.5937,0.6273,14:35:00,1.0,0.585,10:30:00,1.0,0.5969,0.6534,0.68,09:30:00,1.0,0.5733,10:25:00,1.0,0.5894,0.5892,0.6273,14:35:00,1.0,0.5851,11:00:00,1.0,0.5969,0.5938,0.6273,14:35:00,1.0,0.59,11:30:00,3.0,0.5969,0.6184,0.6273,14:35:00,1.0,0.59,15:25:00,2.0,0.5969,,
6.1,6.82,5.59,6.37,46620738,2021-09-07 05:00:00,ADAP,2021-09-07,4.94,True,23.481781376518203,11.8032786885246,8.360655737704915,False,False,False,False,False,155.71,155.71,769.21,,6.0,6.52,08:50:00,1.0,5.68,09:30:00,1.0,5.6958,5.7,6.82,14:35:00,1.0,5.59,10:30:00,3.0,6.4,5.7,6.1,09:30:00,1.0,5.63,09:35:00,1.0,5.9,5.9025,6.05,09:50:00,1.0,5.76,09:50:00,1.0,5.78,5.9025,6.05,09:50:00,1.0,5.69,09:55:00,1.0,5.74,5.9025,6.05,09:50:00,1.0,5.69,09:55:00,1.0,5.71,5.9025,6.82,14:35:00,1.0,5.59,10:30:00,3.0,6.4,5.7,6.1,09:30:00,1.0,5.63,09:35:00,1.0,5.71,5.7028,6.82,14:35:00,1.0,5.59,10:30:00,3.0,6.4,5.7,6.1,09:30:00,1.0,5.59,10:30:00,1.0,5.63,5.6278,6.82,14:35:00,1.0,5.59,10:30:00,3.0,6.4,5.7,6.1,09:30:00,1.0,5.59,10:30:00,3.0,5.76,5.76,6.82,14:35:00,1.0,5.71,11:10:00,1.0,6.4,5.8577,6.82,14:35:00,1.0,5.73,11:55:00,1.0,6.4,5.8971,6.82,14:35:00,1.0,5.83,12:00:00,1.0,6.4,,
3.52,3.78,2.97,3.13,27354508,2021-06-22 05:00:00,ADIL,2021-06-22,2.87,False,22.64808362369337,7.3863636363636305,15.624999999999996,False,False,False,False,False,17.59,17.59,50.48,,3.58,3.82,09:00:00,1.0,3.36,08:15:00,1.0,3.435,3.43,3.78,10:00:00,1.0,2.97,14:00:00,5.0,3.07,3.43,3.67,09:30:00,1.0,3.26,09:45:00,1.0,3.27,3.2601,3.4095,09:45:00,1.0,3.24,09:50:00,1.0,3.2605,3.2601,3.65,09:55:00,1.0,3.24,09:50:00,2.0,3.5765,3.2601,3.78,10:00:00,1.0,3.24,09:50:00,2.0,3.45,3.2601,3.78,10:00:00,1.0,2.97,14:00:00,5.0,3.07,3.43,3.78,10:00:00,1.0,3.24,09:50:00,2.0,3.45,3.447,3.78,10:00:00,1.0,2.97,14:00:00,5.0,3.07,3.43,3.78,10:00:00,1.0,3.24,09:50:00,2.0,3.2817,3.28,3.4,10:35:00,1.0,2.97,14:00:00,5.0,3.07,3.43,3.78,10:00:00,1.0,3.15,10:55:00,1.0,3.2302,3.2311,3.27,11:00:00,1.0,2.97,14:00:00,5.0,3.07,3.215,3.23,11:30:00,1.0,2.97,14:00:00,5.0,3.07,3.1317,3.2254,12:10:00,1.0,2.97,14:00:00,5.0,3.07,,
2.36,2.63,2.06,2.07,241794380,2021-04-28 05:00:00,ADMA,2021-04-28,1.9,False,24.21052631578948,11.440677966101696,12.711864406779654,False,False,False,False,False,127.42,127.42,242.1,,2.15,2.48,09:30:00,1.0,2.13,07:30:00,1.0,2.405,2.41,2.63,10:00:00,1.0,2.05,16:00:00,1.0,2.06,2.41,2.52,09:35:00,2.0,2.34,09:30:00,1.0,2.506,2.51,2.57,09:50:00,1.0,2.36,09:45:00,1.0,2.555,2.51,2.6,09:55:00,1.0,2.36,09:45:00,1.0,2.5882,2.51,2.63,10:00:00,1.0,2.36,09:45:00,1.0,2.6,2.51,2.63,10:00:00,1.0,2.05,16:00:00,1.0,2.06,2.41,2.63,10:00:00,1.0,2.34,09:30:00,1.0,2.6,2.605,2.63,10:00:00,1.0,2.05,16:00:00,1.0,2.06,2.41,2.63,10:00:00,1.0,2.34,09:30:00,1.0,2.4897,2.4857,2.55,10:30:00,1.0,2.05,16:00:00,1.0,2.06,2.41,2.63,10:00:00,1.0,2.32,11:00:00,1.0,2.32,2.3264,2.41,11:30:00,1.0,2.05,16:00:00,1.0,2.06,2.36,2.41,11:30:00,1.0,2.05,16:00:00,1.0,2.06,2.25,2.28,12:00:00,1.0,2.05,16:00:00,1.0,2.06,,
1.028,1.66,0.9806,1.43,277533140,2021-01-20 06:00:00,ADMP,2021-01-20,0.805,True,27.70186335403726,61.47859922178987,4.610894941634242,True,False,True,False,False,148.89,148.89,119.86,,0.827,1.15,09:10:00,1.0,0.8151,08:35:00,3.0,1.0694,1.0687,1.66,14:50:00,1.0,0.9806,09:30:00,1.0,1.375,1.0687,1.22,09:45:00,1.0,0.9806,09:30:00,1.0,1.2,1.2,1.24,09:50:00,1.0,1.11,09:45:00,1.0,1.161,1.2,1.34,09:55:00,1.0,1.11,09:45:00,1.0,1.3189,1.2,1.34,09:55:00,1.0,1.11,09:45:00,1.0,1.2681,1.2,1.66,14:50:00,1.0,1.1,10:15:00,1.0,1.375,1.0687,1.34,09:55:00,1.0,0.9806,09:30:00,1.0,1.2681,1.2695,1.66,14:50:00,1.0,1.1,10:15:00,1.0,1.375,1.0687,1.34,09:55:00,1.0,0.9806,09:30:00,1.0,1.2782,1.2799,1.66,14:50:00,1.0,1.16,10:30:00,1.0,1.375,1.0687,1.48,11:00:00,1.0,0.9806,09:30:00,1.0,1.4387,1.43,1.66,14:50:00,1.0,1.32,12:00:00,3.0,1.375,1.425,1.66,14:50:00,1.0,1.32,12:00:00,3.0,1.375,1.34,1.66,14:50:00,1.0,1.32,12:00:00,3.0,1.375,,
2.33,2.34,1.71,1.79,207315030,2021-01-22 06:00:00,ADMP,2021-01-22,1.27,False,83.46456692913385,0.429184549356214,26.609442060085843,False,False,False,False,False,148.89,148.89,189.09,,2.18,2.47,09:15:00,1.0,2.02,07:45:00,1.0,2.1152,2.115,2.34,09:30:00,1.0,1.71,11:30:00,1.0,1.76,2.115,2.34,09:30:00,1.0,1.89,09:45:00,1.0,1.92,1.925,2.08,09:45:00,1.0,1.87,09:50:00,1.0,1.935,1.925,2.08,09:45:00,1.0,1.87,09:50:00,1.0,1.915,1.925,2.08,09:45:00,1.0,1.82,10:00:00,1.0,1.849,1.925,2.08,09:45:00,1.0,1.71,11:30:00,1.0,1.76,2.115,2.34,09:30:00,1.0,1.82,10:00:00,1.0,1.849,1.845,2.02,10:20:00,1.0,1.71,11:30:00,1.0,1.76,2.115,2.34,09:30:00,1.0,1.81,10:05:00,2.0,1.86,1.865,1.94,10:30:00,1.0,1.71,11:30:00,1.0,1.76,2.115,2.34,09:30:00,1.0,1.81,10:05:00,2.0,1.8487,1.8411,1.86,11:00:00,1.0,1.71,11:30:00,1.0,1.76,1.725,1.85,11:55:00,2.0,1.71,11:30:00,1.0,1.76,1.8147,1.85,12:10:00,1.0,1.72,13:35:00,3.0,1.76,,
1.39,1.48,1.22,1.23,151823140,2021-10-18 05:00:00,ADMP,2021-10-18,1.13,False,23.00884955752213,6.474820143884898,12.230215827338125,False,False,False,False,False,148.89,148.89,168.25,,1.38,1.64,07:55:00,1.0,1.16,07:30:00,1.0,1.4323,1.4386,1.48,09:30:00,1.0,1.21,16:00:00,1.0,1.2301,1.4386,1.48,09:30:00,1.0,1.37,09:30:00,1.0,1.395,1.395,1.45,09:45:00,1.0,1.38,09:45:00,1.0,1.39,1.395,1.45,09:45:00,1.0,1.36,09:55:00,1.0,1.38,1.395,1.45,09:45:00,1.0,1.33,10:00:00,1.0,1.3697,1.395,1.45,09:45:00,1.0,1.21,16:00:00,1.0,1.2301,1.4386,1.48,09:30:00,1.0,1.33,10:00:00,1.0,1.3697,1.368,1.38,10:00:00,2.0,1.21,16:00:00,1.0,1.2301,1.4386,1.48,09:30:00,1.0,1.32,10:10:00,2.0,1.3492,1.3482,1.38,10:35:00,1.0,1.21,16:00:00,1.0,1.2301,1.4386,1.48,09:30:00,1.0,1.32,10:10:00,2.0,1.345,1.34,1.36,11:00:00,1.0,1.21,16:00:00,1.0,1.2301,1.3,1.35,12:05:00,1.0,1.21,16:00:00,1.0,1.2301,1.295,1.35,12:05:00,1.0,1.21,16:00:00,1.0,1.2301,,
7.93,8.1,7.9,8.07,32303148,2021-10-11 05:00:00,ADMS,2021-10-11,4.61,True,72.01735357917569,2.1437578814627987,0.3783102143757801,False,False,False,False,False,45.46,45.46,209.57,,7.87,8.03,09:10:00,1.0,7.78,08:25:00,1.0,7.985,7.9899,8.1,11:35:00,3.0,7.9,09:30:00,1.0,8.08,7.9899,8.08,09:45:00,1.0,7.9,09:30:00,1.0,8.05,8.06,8.08,09:45:00,1.0,7.99,09:50:00,1.0,8.0,8.06,8.08,09:45:00,1.0,7.95,09:55:00,1.0,7.995,8.06,8.08,09:45:00,1.0,7.95,09:55:00,1.0,7.995,8.06,8.1,11:35:00,3.0,7.95,09:55:00,1.0,8.08,7.9899,8.08,09:45:00,1.0,7.9,09:30:00,1.0,7.995,8.0,8.1,11:35:00,3.0,7.96,10:15:00,1.0,8.08,7.9899,8.08,09:45:00,1.0,7.9,09:30:00,1.0,8.0,8.0,8.1,11:35:00,3.0,7.99,10:30:00,1.0,8.08,7.9899,8.08,09:45:00,1.0,7.9,09:30:00,1.0,8.03,8.025,8.1,11:35:00,3.0,8.01,11:00:00,1.0,8.08,8.06,8.1,11:35:00,3.0,8.03,11:30:00,3.0,8.08,8.0601,8.09,12:00:00,9.0,8.03,12:35:00,2.0,8.08,,
2.78,3.95,2.63,3.04,160437830,2021-08-25 05:00:00,ADTX,2021-08-25,1.98,True,40.4040404040404,42.086330935251816,5.395683453237408,True,False,False,False,False,29.13,29.13,57.68,,1.99,2.98,09:30:00,1.0,1.93,09:15:00,1.0,2.688,2.68,3.95,12:10:00,1.0,2.63,09:30:00,1.0,3.02,2.68,3.35,09:45:00,1.0,2.63,09:30:00,1.0,3.16,3.16,3.3799,09:50:00,1.0,2.97,09:45:00,1.0,3.2367,3.16,3.3799,09:50:00,1.0,2.97,09:45:00,1.0,3.1175,3.16,3.3999,10:00:00,1.0,2.97,09:45:00,1.0,3.39,3.16,3.95,12:10:00,1.0,2.97,09:45:00,1.0,3.02,2.68,3.3999,10:00:00,1.0,2.63,09:30:00,1.0,3.39,3.39,3.95,12:10:00,1.0,2.99,16:00:00,1.0,3.02,2.68,3.9499,10:10:00,1.0,2.63,09:30:00,1.0,3.6185,3.62,3.95,12:10:00,1.0,2.99,16:00:00,1.0,3.02,2.68,3.9499,10:10:00,1.0,2.63,09:30:00,1.0,3.71,3.715,3.95,12:10:00,1.0,2.99,16:00:00,1.0,3.02,3.71,3.95,12:10:00,1.0,2.99,16:00:00,1.0,3.02,3.711,3.95,12:10:00,1.0,2.99,16:00:00,1.0,3.02,,
1.9,2.19,1.61,1.7,102884802,2021-10-05 05:00:00,ADTX,2021-10-05,1.57,False,21.01910828025477,15.263157894736844,15.263157894736834,False,False,False,False,False,29.13,29.13,45.73,,1.56,2.14,09:30:00,1.0,1.55,07:30:00,1.0,2.085,2.0831,2.19,10:10:00,1.0,1.61,12:10:00,1.0,1.66,2.0831,2.14,09:30:00,1.0,1.895,09:30:00,1.0,2.0346,2.0399,2.08,09:50:00,1.0,1.96,09:45:00,1.0,2.04,2.0399,2.12,09:55:00,1.0,1.96,09:45:00,1.0,2.101,2.0399,2.17,10:00:00,1.0,1.96,09:45:00,1.0,2.0904,2.0399,2.19,10:10:00,1.0,1.61,12:10:00,1.0,1.66,2.0831,2.17,10:00:00,1.0,1.895,09:30:00,1.0,2.0904,2.095,2.19,10:10:00,1.0,1.61,12:10:00,1.0,1.66,2.0831,2.19,10:10:00,1.0,1.895,09:30:00,1.0,1.95,1.9493,1.97,10:35:00,2.0,1.61,12:10:00,1.0,1.66,2.0831,2.19,10:10:00,1.0,1.86,10:50:00,1.0,1.925,1.9285,1.97,11:10:00,1.0,1.61,12:10:00,1.0,1.66,1.735,1.83,11:30:00,1.0,1.61,12:10:00,1.0,1.66,1.695,1.78,14:25:00,1.0,1.61,12:10:00,1.0,1.66,,
16.614,18.87,12.51,12.94,4215092,2021-01-21 06:00:00,ADXN,2021-01-21,10.6251,False,56.36558714741509,13.578909353557242,24.70205850487541,False,False,False,False,False,7.26,7.26,77.14,,17.76,18.87,09:30:00,1.0,16.1,07:30:00,1.0,17.12,17.1486,18.87,09:30:00,1.0,12.51,15:55:00,1.0,12.67,17.1486,18.87,09:30:00,1.0,13.63,09:45:00,1.0,15.11,15.05,15.5599,09:50:00,1.0,13.63,09:45:00,1.0,15.1188,15.05,15.5599,09:50:00,1.0,13.63,09:45:00,1.0,14.8201,15.05,15.5599,09:50:00,1.0,13.63,09:45:00,1.0,15.1,15.05,15.5599,09:50:00,1.0,12.51,15:55:00,1.0,12.67,17.1486,18.87,09:30:00,1.0,13.63,09:45:00,1.0,15.1,15.17,15.3,10:00:00,1.0,12.51,15:55:00,1.0,12.67,17.1486,18.87,09:30:00,1.0,13.63,09:45:00,1.0,13.75,13.71,14.7399,12:00:00,1.0,12.51,15:55:00,1.0,12.67,17.1486,18.87,09:30:00,1.0,13.0,10:35:00,1.0,13.88,13.8667,14.7399,12:00:00,1.0,12.51,15:55:00,1.0,12.67,13.96,14.7399,12:00:00,1.0,12.51,15:55:00,1.0,12.67,14.25,14.7399,12:00:00,1.0,12.51,15:55:00,1.0,12.67,,
0.613,0.759703,0.561,0.5758,192565810,2021-05-19 05:00:00,ADXS,2021-05-19,0.4853,False,26.313620440964343,23.93197389885808,8.482871125611736,False,False,False,False,False,145.64,145.64,70.68,,0.6119,0.6699,09:30:00,1.0,0.5935,08:15:00,1.0,0.654458,0.655,0.759703,10:35:00,1.0,0.561,14:55:00,1.0,0.57,0.655,0.6699,09:30:00,1.0,0.608,09:30:00,1.0,0.6252,0.6239,0.6387,09:45:00,1.0,0.61,09:45:00,1.0,0.617,0.6239,0.6387,09:45:00,1.0,0.61,09:45:00,1.0,0.6226,0.6239,0.6387,09:45:00,1.0,0.61,09:45:00,1.0,0.627538,0.6239,0.759703,10:35:00,1.0,0.561,14:55:00,1.0,0.57,0.655,0.6699,09:30:00,1.0,0.608,09:30:00,1.0,0.627538,0.6263,0.759703,10:35:00,1.0,0.561,14:55:00,1.0,0.57,0.655,0.74,10:30:00,1.0,0.608,09:30:00,1.0,0.727,0.7271,0.759703,10:35:00,1.0,0.561,14:55:00,1.0,0.57,0.655,0.759703,10:35:00,1.0,0.608,09:30:00,1.0,0.6767,0.6752,0.7075,11:05:00,1.0,0.561,14:55:00,1.0,0.57,0.64,0.6529,13:05:00,1.0,0.561,14:55:00,1.0,0.57,0.6168,0.6529,13:05:00,1.0,0.561,14:55:00,1.0,0.57,,
0.6525,0.71,0.5742,0.582,138029620,2021-07-06 05:00:00,ADXS,2021-07-06,0.472,False,38.24152542372882,8.812260536398467,11.99999999999999,False,False,False,False,False,145.64,145.64,68.74,,0.72,0.73,08:15:00,1.0,0.6301,09:30:00,1.0,0.6381,0.6381,0.71,11:15:00,3.0,0.5742,09:51:00,1.0,0.5815,0.6381,0.6526,09:30:00,1.0,0.6012,09:45:00,1.0,0.6059,0.6059,0.6089,09:45:00,1.0,0.5835,09:46:00,1.0,0.5894,0.6059,0.6089,09:45:00,1.0,0.5742,09:51:00,1.0,0.5821,0.6059,0.6089,09:45:00,1.0,0.5742,09:51:00,1.0,0.5965,0.6059,0.71,11:15:00,3.0,0.5742,09:51:00,1.0,0.5815,0.6381,0.6526,09:30:00,1.0,0.5742,09:51:00,1.0,0.5965,0.597,0.71,11:15:00,3.0,0.5761,15:54:00,2.0,0.5815,0.6381,0.6526,09:30:00,1.0,0.5742,09:51:00,1.0,0.60391,0.6046,0.71,11:15:00,3.0,0.5761,15:54:00,2.0,0.5815,0.6381,0.69,10:55:00,2.0,0.5742,09:51:00,1.0,0.6737,0.673501,0.71,11:15:00,3.0,0.5761,15:54:00,2.0,0.5815,0.69245,0.7079,12:03:00,1.0,0.5761,15:54:00,2.0,0.5815,0.69635,0.7079,12:03:00,1.0,0.5761,15:54:00,2.0,0.5815,,
3.4574,4.8,3.2,3.99,19176902,2021-06-08 05:00:00,AEHL,2021-06-08,2.88,True,20.04861111111111,38.83264881124544,7.444900792503026,True,False,False,False,False,4.36,4.36,12.56,,2.99,3.66,09:15:00,1.0,2.99,08:45:00,3.0,3.37,3.34,4.8,10:40:00,1.0,3.2,09:40:00,1.0,4.02,3.34,3.4899,09:30:00,1.0,3.2,09:40:00,1.0,3.435,3.43,3.46,09:50:00,1.0,3.271,09:45:00,1.0,3.44,3.43,4.25,09:55:00,1.0,3.271,09:45:00,1.0,3.92,3.43,4.25,09:55:00,1.0,3.271,09:45:00,1.0,3.9763,3.43,4.8,10:40:00,1.0,3.271,09:45:00,1.0,4.02,3.34,4.25,09:55:00,1.0,3.2,09:40:00,1.0,3.9763,3.975,4.8,10:40:00,1.0,3.6,12:05:00,1.0,4.02,3.34,4.33,10:10:00,1.0,3.2,09:40:00,1.0,4.0091,4.01,4.8,10:40:00,1.0,3.6,12:05:00,1.0,4.02,3.34,4.8,10:40:00,1.0,3.2,09:40:00,1.0,3.985,3.98,4.33,13:50:00,1.0,3.6,12:05:00,1.0,4.02,3.9,4.33,13:50:00,1.0,3.6,12:05:00,1.0,4.02,4.045,4.33,13:50:00,1.0,3.6,12:05:00,1.0,4.02,,
6.26,7.7,4.2,4.55,20263375,2021-06-09 05:00:00,AEHL,2021-06-09,3.99,False,56.89223057644109,23.00319488817892,32.9073482428115,False,True,False,False,False,4.36,4.36,17.4,,5.48,7.47,09:30:00,1.0,4.85,07:30:00,1.0,7.27,7.2544,7.7,09:35:00,1.0,4.2,15:25:00,2.0,4.4,7.2544,7.7,09:35:00,1.0,5.75,09:45:00,1.0,5.9357,5.98,6.45,09:45:00,1.0,5.59,09:50:00,1.0,6.2289,5.98,6.45,09:45:00,1.0,5.59,09:50:00,1.0,6.2,5.98,6.45,09:45:00,1.0,5.59,09:50:00,1.0,6.07,5.98,6.45,09:45:00,1.0,4.2,15:25:00,2.0,4.4,7.2544,7.7,09:35:00,1.0,5.59,09:50:00,1.0,6.07,6.0421,6.28,10:05:00,1.0,4.2,15:25:00,2.0,4.4,7.2544,7.7,09:35:00,1.0,5.2001,10:20:00,1.0,5.4365,5.465,5.78,10:55:00,2.0,4.2,15:25:00,2.0,4.4,7.2544,7.7,09:35:00,1.0,5.2001,10:20:00,1.0,5.7559,5.7599,5.78,11:00:00,1.0,4.2,15:25:00,2.0,4.4,5.49,5.52,11:35:00,1.0,4.2,15:25:00,2.0,4.4,4.86,5.46,12:45:00,1.0,4.2,15:25:00,2.0,4.4,,
4.21,4.95,3.68,4.08,40552609,2021-07-12 05:00:00,AEHL,2021-07-12,3.33,False,26.42642642642642,17.577197149643712,12.58907363420427,False,False,False,False,False,4.36,4.36,14.52,,4.28,4.42,08:00:00,1.0,3.94,09:17:00,1.0,4.07,4.0899,4.95,09:43:00,2.0,3.68,10:55:00,1.0,4.1,4.0899,4.95,09:43:00,2.0,3.95,09:31:00,1.0,4.6015,4.615,4.95,09:45:00,1.0,4.43,09:50:00,1.0,4.43,4.615,4.95,09:45:00,1.0,4.12,09:54:00,1.0,4.195,4.615,4.95,09:45:00,1.0,4.12,09:54:00,1.0,4.25,4.615,4.95,09:45:00,1.0,3.68,10:55:00,1.0,4.1,4.0899,4.95,09:43:00,2.0,3.95,09:31:00,1.0,4.25,4.23,4.47,13:27:00,1.0,3.68,10:55:00,1.0,4.1,4.0899,4.95,09:43:00,2.0,3.86,10:18:00,1.0,4.075,4.07,4.47,13:27:00,1.0,3.68,10:55:00,1.0,4.1,4.0899,4.95,09:43:00,2.0,3.68,10:55:00,1.0,3.73,3.72,4.47,13:27:00,1.0,3.71,11:00:00,1.0,4.1,3.98,4.47,13:27:00,1.0,3.83,12:11:00,7.0,4.1,3.9378,4.47,13:27:00,1.0,3.83,12:11:00,7.0,4.1,,
